web-scraper-order,web-scraper-start-url,detail,pagi
"1650264018-594","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月20日无新增本地新冠肺炎确诊病例 新增境外输入2例  出院8例",""
"1650264018-224","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月24日，无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院4例",""
"1650264018-682","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月27日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例",""
"1650264018-778","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计642例治愈出院",""
"1650264018-70","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月24日，新增本土新冠肺炎确诊病例29例 新增本土无症状感染者1580例 新增境外输入性新冠肺炎确诊病例12例 新增境外输入性无症状感染者5例 治愈出院63例  解除医学观察无症状感染者209例",""
"1650264018-435","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月28日，无新增本地新冠肺炎确诊病例 新增境外输1例 治愈出院6例",""
"1650264018-639","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月5日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院6例",""
"1650264018-500","https://wsjkw.sh.gov.cn/yqtb/index.html","上海报告3例本土确诊病例，昭通路居民区（福州路以南）列为中风险地区",""
"1650264018-866","https://wsjkw.sh.gov.cn/yqtb/index.html","上海3月31日无新增本地新冠肺炎确诊病例新增境外输入7例 治愈出院3例 死亡1例",""
"1650264018-575","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月8日无新增本地新冠肺炎确诊病例 新增境外输入13例  治愈出院7例",""
"1650264018-116","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月13日，无新增本土新冠肺炎确诊病例 新增境外输入8例  治愈出院18例",""
"1650264018-728","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计669例治愈出院",""
"1650264018-144","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月17日，无新增本土新冠肺炎确诊病例 新增境外输入17例  治愈出院13例",""
"1650264018-942","https://wsjkw.sh.gov.cn/yqtb/index.html","上海痊愈出院的新冠肺炎确诊病例增至140例",""
"1650264018-172","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月21日，无新增本土新冠肺炎确诊病例 新增境外输入5例  治愈出院2例",""
"1650264018-142","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月19日，无新增本土新冠肺炎确诊病例 新增境外输入14例  治愈出院16例",""
"1650264018-450","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月12日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院1例",""
"1650264018-454","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例",""
"1650264018-667","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月10日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院3例",""
"1650264018-873","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有3例确诊病例今日出院，共计334例治愈出院",""
"1650264018-664","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月12日无新增本地新冠肺炎确诊病例 新增境外输入2例",""
"1650264018-712","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月4日无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1650264018-759","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有2例确诊病例5月29日出院",""
"1650264018-318","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月25日，无新增本地新冠肺炎确诊病例 无新增境外输入病例  治愈出院2例",""
"1650264018-78","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月20日，新增本土新冠肺炎确诊病例24例 新增本土无症状感染者734例 新增境外输入性新冠肺炎确诊病例17例 新增境外输入性无症状感染者2例 治愈出院44例  解除医学观察无症状感染者53例",""
"1650264018-532","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月20日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院5例",""
"1650264018-613","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月1日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例",""
"1650264018-920","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有3例确诊病例2月28日出院",""
"1650264018-877","https://wsjkw.sh.gov.cn/yqtb/index.html","上海昨日无新增本地新冠肺炎确诊病例 新增境外输入19例 治愈出院1例 死亡1例",""
"1650264018-239","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月10日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院3例",""
"1650264018-735","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月16日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1650264018-56","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月31日，新增本土新冠肺炎确诊病例358例 新增本土无症状感染者4144例 新增境外输入性新冠肺炎确诊病例7例 新增境外输入性无症状感染者1例 治愈出院26例",""
"1650264018-792","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月11日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1650264018-858","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有27例确诊病例今日出院，共计383例治愈出院",""
"1650264018-961","https://wsjkw.sh.gov.cn/yqtb/index.html","快讯！上海公布2月9日（0-24时）确诊病例涉及区域和场所情况",""
"1650264018-626","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月18日无新增本地新冠肺炎确诊病例 新增境外输入2例   治愈出院1例",""
"1650264018-634","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月10日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院6例",""
"1650264018-321","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月22日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院5例",""
"1650264018-586","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月28日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院1例",""
"1650264018-815","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有3例确诊病例今日出院，共计584例治愈出院",""
"1650264018-870","https://wsjkw.sh.gov.cn/yqtb/index.html","上海昨日无新增本地新冠肺炎确诊病例，新增境外输入6例",""
"1650264018-428","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月4日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院6例",""
"1650264018-609","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月5日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例",""
"1650264018-346","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月26日，无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1650264018-32","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年4月12日，新增本土新冠肺炎确诊病例1189例 新增本土无症状感染者25141例 新增境外输入性新冠肺炎确诊病例1例 无新增境外输入性无症状感染者 治愈出院341例",""
"1650264018-790","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有2例确诊病例今日出院，共计633例治愈出院",""
"1650264018-906","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计315例治愈出院",""
"1650264018-833","https://wsjkw.sh.gov.cn/yqtb/index.html","【快讯】上海今天又有4例确诊病例痊愈出院，累计治愈出院516人",""
"1650264018-119","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月10日，无新增本土新冠肺炎确诊病例 新增境外输入12例  治愈出院29例 解除医学观察无症状感染者1例",""
"1650264018-649","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月26日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例",""
"1650264018-606","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月8日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院5例",""
"1650264018-247","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月2日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院5例",""
"1650264018-516","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月5日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院8例",""
"1650264018-66","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月26日，新增本土新冠肺炎确诊病例45例 新增本土无症状感染者2631例 新增境外输入性新冠肺炎确诊病例6例 新增境外输入性无症状感染者2例 治愈出院33例",""
"1650264018-41","https://wsjkw.sh.gov.cn/yqtb/index.html","4月7日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1650264018-566","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月17日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院9例",""
"1650264018-461","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月1日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院5例",""
"1650264018-453","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月9日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院1例",""
"1650264018-150","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月11日，无新增本土新冠肺炎确诊病例 新增境外输入性新冠肺炎确诊病例20例 新增境外输入性无症状感染者1例 治愈出院12例",""
"1650264018-750","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月4日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例",""
"1650264018-756","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月31日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1650264018-125","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月4日，无新增本土新冠肺炎确诊病例 新增境外输入7例  治愈出院16例 解除医学观察无症状感染者2例",""
"1650264018-353","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月19日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院1例",""
"1650264018-427","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月5日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院8例",""
"1650264018-160","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月1日，无新增本土新冠肺炎确诊病例 新增境外输入18例 治愈出院12例",""
"1650264018-923","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有4例确诊病例2月26日出院",""
"1650264018-240","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月9日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院12例",""
"1650264018-822","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有14例确诊病例今日出院，共计547例治愈出院",""
"1650264018-472","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月17日，无新增本地新冠肺炎确诊病例 新增境外输入病例4例，治愈出院6例",""
"1650264018-185","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月8日，无新增本土新冠肺炎确诊病例 新增境外输入2例  治愈出院5例",""
"1650264018-156","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月5日，无新增本土新冠肺炎确诊病例 新增境外输入20例  治愈出院14例",""
"1650264018-180","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月13日0—24时 无新增本土新冠肺炎确诊病例 新增境外输入6例  治愈出院2例",""
"1650264018-693","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月19日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院5例",""
"1650264018-457","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月5日，无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院4例",""
"1650264018-752","https://wsjkw.sh.gov.cn/yqtb/index.html","上海今天又有1例确诊病例痊愈出院，累计治愈出院662例",""
"1650264018-301","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月10日，无新增本地新冠肺炎确诊病例 新增境外输入4例   治愈出院4例",""
"1650264018-585","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月29日无新增本地新冠肺炎确诊病例 新增境外输入13例  治愈出院10例",""
"1650264018-237","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月12日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院5例",""
"1650264018-480","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例   治愈出院8例",""
"1650264018-397","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月6日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院5例",""
"1650264018-986","https://wsjkw.sh.gov.cn/yqtb/index.html","上海今天又有4例确诊病例痊愈出院，目前共有9例出院",""
"1650264018-442","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月20日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院4例",""
"1650264018-452","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月10日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院3例",""
"1650264018-485","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月3日，新增本地新冠肺炎确诊病例3例 新增境外输入2例  治愈出院10例",""
"1650264018-635","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月9日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院2例",""
"1650264018-222","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月26日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例",""
"1650264018-59","https://wsjkw.sh.gov.cn/yqtb/index.html","3月29日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1650264018-847","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有3例确诊病例今日出院，共计438例治愈出院",""
"1650264018-195","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月30日，无新增本土新冠肺炎确诊病例 新增境外输入3例",""
"1650264018-323","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月20日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例",""
"1650264018-254","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年9月23日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院5例",""
"1650264018-335","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月8日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院1例",""
"1650264018-174","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月19日，无新增本土新冠肺炎确诊病例 新增境外输入16例  治愈出院5例",""
"1650264018-159","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月2日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者1例 新增境外输入确诊病例26例 治愈出院7例",""
"1650264018-787","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月14日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 新增治愈出院5例",""
"1650264018-601","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月13日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院3例",""
"1650264018-37","https://wsjkw.sh.gov.cn/yqtb/index.html","4月9日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1650264018-660","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月15日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院5例",""
